id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(avg nofperflm)
866;867;lh.lateraloccipital_3;lh.lateraloccipital_18;64;64;ctx-lh-lateraloccipital;ctx-lh-lateraloccipital;221;0.231139
866;875;lh.lateraloccipital_3;lh.lateraloccipital_8;64;64;ctx-lh-lateraloccipital;ctx-lh-lateraloccipital;236;0.243459
866;876;lh.lateraloccipital_3;lh.lingual_14;64;65;ctx-lh-lateraloccipital;ctx-lh-lingual;268;0.279784
866;895;lh.lateraloccipital_3;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;322;0.353769
693;1009;lh.caudalanteriorcingulate_5;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;376;0.679025
693;1010;lh.caudalanteriorcingulate_5;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;282;0.182457
503;1008;Right-Caudate;Left-Thalamus-Proper;36;76;Right-Caudate;Left-Thalamus-Proper;293;0.405177
503;1012;Right-Caudate;Left-Accumbens-area;36;80;Right-Caudate;Left-Accumbens-area;267;0.299159
503;504;Right-Caudate;Right-Putamen;36;37;Right-Caudate;Right-Putamen;418;3.473021
503;505;Right-Caudate;Right-Pallidum;36;38;Right-Caudate;Right-Pallidum;418;3.014216
503;508;Right-Caudate;Right-Amygdala;36;41;Right-Caudate;Right-Amygdala;296;0.260274
503;688;Right-Caudate;lh.rostralanteriorcingulate_1;36;53;Right-Caudate;ctx-lh-rostralanteriorcingulate;232;0.246075
503;507;Right-Caudate;Right-Hippocampus;36;40;Right-Caudate;Right-Hippocampus;382;0.677044
503;503;Right-Caudate;Right-Caudate;36;36;Right-Caudate;Right-Caudate;417;0.720836
503;506;Right-Caudate;Right-Accumbens-area;36;39;Right-Caudate;Right-Accumbens-area;290;0.188019
503;1009;Right-Caudate;Left-Caudate;36;77;Right-Caudate;Left-Caudate;416;7.045533
503;694;Right-Caudate;lh.caudalanteriorcingulate_4;36;54;Right-Caudate;ctx-lh-caudalanteriorcingulate;256;0.248141
503;1015;Right-Caudate;Brain-Stem;36;83;Right-Caudate;Brain-Stem;210;0.105592
770;785;lh.superiorparietal_25;lh.superiorparietal_6;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;224;0.299896
770;1010;lh.superiorparietal_25;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;248;0.240167
770;786;lh.superiorparietal_25;lh.superiorparietal_2;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;224;0.320089
770;827;lh.superiorparietal_25;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;209;0.245618
770;991;lh.superiorparietal_25;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;329;0.713672
770;965;lh.superiorparietal_25;lh.superiortemporal_24;59;73;ctx-lh-superiorparietal;ctx-lh-superiortemporal;232;0.276503
770;826;lh.superiorparietal_25;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;313;0.502047
770;832;lh.superiorparietal_25;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;238;0.289743
68;73;rh.rostralmiddlefrontal_9;rh.rostralmiddlefrontal_3;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;258;0.306166
68;70;rh.rostralmiddlefrontal_9;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;222;0.266666
188;503;rh.caudalanteriorcingulate_3;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;413;0.872883
315;326;rh.precuneus_10;rh.precuneus_20;20;20;ctx-rh-precuneus;ctx-rh-precuneus;259;0.209633
641;1010;lh.caudalmiddlefrontal_10;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;367;0.490649
641;662;lh.caudalmiddlefrontal_10;lh.precentral_25;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;258;0.362180
641;668;lh.caudalmiddlefrontal_10;lh.precentral_8;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;224;0.324285
641;1009;lh.caudalmiddlefrontal_10;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;353;0.370184
576;580;lh.rostralmiddlefrontal_8;lh.rostralmiddlefrontal_3;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;222;0.229916
576;578;lh.rostralmiddlefrontal_8;lh.rostralmiddlefrontal_7;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;281;0.372372
738;1010;lh.postcentral_10;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;265;0.499208
738;997;lh.postcentral_10;lh.insula_14;57;75;ctx-lh-postcentral;ctx-lh-insula;240;0.218268
870;892;lh.lateraloccipital_23;lh.lingual_7;64;65;ctx-lh-lateraloccipital;ctx-lh-lingual;230;0.307899
870;901;lh.lateraloccipital_23;lh.fusiform_11;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;243;0.288131
83;87;rh.superiorfrontal_7;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;241;0.238099
83;93;rh.superiorfrontal_7;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;218;0.190940
305;359;rh.inferiorparietal_23;rh.lateraloccipital_3;19;23;ctx-rh-inferiorparietal;ctx-rh-lateraloccipital;232;0.245137
623;633;lh.superiorfrontal_43;lh.caudalmiddlefrontal_5;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;232;0.336944
623;1010;lh.superiorfrontal_43;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;275;0.145454
623;632;lh.superiorfrontal_43;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;212;0.351861
623;1009;lh.superiorfrontal_43;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;293;0.196223
755;1009;lh.supramarginal_17;Left-Caudate;58;77;ctx-lh-supramarginal;Left-Caudate;235;0.233763
755;992;lh.supramarginal_17;lh.insula_2;58;75;ctx-lh-supramarginal;ctx-lh-insula;215;0.239820
158;504;rh.precentral_27;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;348;0.345974
269;327;rh.superiorparietal_22;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;266;0.385315
269;326;rh.superiorparietal_22;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;243;0.347194
46;504;rh.parsopercularis_9;Right-Putamen;6;37;ctx-rh-parsopercularis;Right-Putamen;223;0.158712
46;49;rh.parsopercularis_9;rh.parsopercularis_7;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;311;0.334064
46;51;rh.parsopercularis_9;rh.parsopercularis_2;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;258;0.260121
562;1010;lh.rostralmiddlefrontal_19;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;316;0.316851
562;566;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;325;0.554434
562;573;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_23;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;239;0.195471
562;567;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_26;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;273;0.423290
562;1009;lh.rostralmiddlefrontal_19;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;287;0.344703
997;1010;lh.insula_14;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;320;0.241733
36;73;rh.parstriangularis_5;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;213;0.185058
183;504;rh.rostralanteriorcingulate_3;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;322;0.358470
183;503;rh.rostralanteriorcingulate_3;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;308;0.393943
497;508;rh.insula_14;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;243;0.232096
497;504;rh.insula_14;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;343;0.329507
518;521;lh.lateralorbitofrontal_12;lh.lateralorbitofrontal_8;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;210;0.168964
608;609;lh.superiorfrontal_27;lh.superiorfrontal_20;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;257;0.227857
608;1010;lh.superiorfrontal_27;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;220;0.138278
608;624;lh.superiorfrontal_27;lh.superiorfrontal_26;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;269;0.340147
608;625;lh.superiorfrontal_27;lh.superiorfrontal_6;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;215;0.272354
608;623;lh.superiorfrontal_27;lh.superiorfrontal_43;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;249;0.351192
608;626;lh.superiorfrontal_27;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;262;0.428782
711;713;lh.isthmuscingulate_5;lh.isthmuscingulate_3;56;56;ctx-lh-isthmuscingulate;ctx-lh-isthmuscingulate;219;0.219658
711;1013;lh.isthmuscingulate_5;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;291;0.266372
711;1008;lh.isthmuscingulate_5;Left-Thalamus-Proper;56;76;ctx-lh-isthmuscingulate;Left-Thalamus-Proper;237;0.333570
711;712;lh.isthmuscingulate_5;lh.isthmuscingulate_2;56;56;ctx-lh-isthmuscingulate;ctx-lh-isthmuscingulate;221;0.187159
132;504;rh.precentral_12;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;210;0.159756
132;138;rh.precentral_12;rh.precentral_21;10;10;ctx-rh-precentral;ctx-rh-precentral;213;0.206811
132;144;rh.precentral_12;rh.precentral_23;10;10;ctx-rh-precentral;ctx-rh-precentral;255;0.260244
411;507;rh.parahippocampal_4;Right-Hippocampus;26;40;ctx-rh-parahippocampal;Right-Hippocampus;247;0.198439
836;1013;lh.precuneus_9;Left-Hippocampus;61;81;ctx-lh-precuneus;Left-Hippocampus;266;0.218781
546;551;lh.parstriangularis_2;lh.parsopercularis_9;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;234;0.229426
546;578;lh.parstriangularis_2;lh.rostralmiddlefrontal_7;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;260;0.171030
546;1010;lh.parstriangularis_2;Left-Putamen;46;78;ctx-lh-parstriangularis;Left-Putamen;241;0.142819
546;552;lh.parstriangularis_2;lh.parsopercularis_8;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;224;0.190106
546;566;lh.parstriangularis_2;lh.rostralmiddlefrontal_4;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;226;0.252356
546;550;lh.parstriangularis_2;lh.parsopercularis_2;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;237;0.255280
546;573;lh.parstriangularis_2;lh.rostralmiddlefrontal_23;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;275;0.261319
546;549;lh.parstriangularis_2;lh.parsopercularis_7;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;322;0.354438
546;562;lh.parstriangularis_2;lh.rostralmiddlefrontal_19;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;255;0.336362
785;827;lh.superiorparietal_6;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;228;0.261020
785;832;lh.superiorparietal_6;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;228;0.194230
522;1010;lh.lateralorbitofrontal_5;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;279;0.222630
522;545;lh.lateralorbitofrontal_5;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;308;0.267604
522;576;lh.lateralorbitofrontal_5;lh.rostralmiddlefrontal_8;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;260;0.233478
44;46;rh.parsopercularis_4;rh.parsopercularis_9;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;220;0.276954
587;590;lh.superiorfrontal_14;lh.superiorfrontal_35;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;283;0.354468
609;622;lh.superiorfrontal_20;lh.superiorfrontal_15;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;295;0.383235
609;615;lh.superiorfrontal_20;lh.superiorfrontal_18;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;340;0.475205
609;616;lh.superiorfrontal_20;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;265;0.448355
609;614;lh.superiorfrontal_20;lh.superiorfrontal_2;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;235;0.332719
609;623;lh.superiorfrontal_20;lh.superiorfrontal_43;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;259;0.371975
1007;1010;lh.insula_17;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;386;0.585632
1007;1014;lh.insula_17;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;351;0.502044
190;503;rh.posteriorcingulate_8;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;0.345801
190;504;rh.posteriorcingulate_8;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;225;0.147979
95;98;rh.superiorfrontal_37;rh.superiorfrontal_25;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;328;0.447991
923;1013;lh.inferiortemporal_15;Left-Hippocampus;70;81;ctx-lh-inferiortemporal;Left-Hippocampus;245;0.168811
923;1014;lh.inferiortemporal_15;Left-Amygdala;70;82;ctx-lh-inferiortemporal;Left-Amygdala;283;0.310453
923;1000;lh.inferiortemporal_15;lh.insula_13;70;75;ctx-lh-inferiortemporal;ctx-lh-insula;212;0.191970
313;507;rh.precuneus_6;Right-Hippocampus;20;40;ctx-rh-precuneus;Right-Hippocampus;303;0.273372
779;826;lh.superiorparietal_16;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;294;0.356537
504;505;Right-Putamen;Right-Pallidum;37;38;Right-Putamen;Right-Pallidum;416;0.584712
504;506;Right-Putamen;Right-Accumbens-area;37;39;Right-Putamen;Right-Accumbens-area;226;0.148423
504;508;Right-Putamen;Right-Amygdala;37;41;Right-Putamen;Right-Amygdala;385;0.306130
504;507;Right-Putamen;Right-Hippocampus;37;40;Right-Putamen;Right-Hippocampus;372;0.281103
504;504;Right-Putamen;Right-Putamen;37;37;Right-Putamen;Right-Putamen;417;0.724587
697;1010;lh.caudalanteriorcingulate_3;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;303;0.192230
697;1009;lh.caudalanteriorcingulate_3;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;411;0.966016
697;703;lh.caudalanteriorcingulate_3;lh.posteriorcingulate_6;54;55;ctx-lh-caudalanteriorcingulate;ctx-lh-posteriorcingulate;308;0.260374
1010;1013;Left-Putamen;Left-Hippocampus;78;81;Left-Putamen;Left-Hippocampus;412;0.648902
1010;1011;Left-Putamen;Left-Pallidum;78;79;Left-Putamen;Left-Pallidum;388;0.337819
1010;1010;Left-Putamen;Left-Putamen;78;78;Left-Putamen;Left-Putamen;418;1.855450
1010;1014;Left-Putamen;Left-Amygdala;78;82;Left-Putamen;Left-Amygdala;417;0.759128
1010;1012;Left-Putamen;Left-Accumbens-area;78;80;Left-Putamen;Left-Accumbens-area;271;0.142989
707;1009;lh.isthmuscingulate_4;Left-Caudate;56;77;ctx-lh-isthmuscingulate;Left-Caudate;275;0.344731
106;110;rh.superiorfrontal_18;rh.superiorfrontal_33;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;243;0.308442
65;82;rh.rostralmiddlefrontal_27;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;245;0.323540
203;507;rh.isthmuscingulate_5;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;355;0.308106
908;1013;lh.fusiform_14;Left-Hippocampus;66;81;ctx-lh-fusiform;Left-Hippocampus;209;0.171668
81;84;rh.superiorfrontal_3;rh.superiorfrontal_23;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;245;0.292133
81;504;rh.superiorfrontal_3;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;255;0.115529
81;87;rh.superiorfrontal_3;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;214;0.214718
792;849;lh.superiorparietal_23;lh.pericalcarine_2;59;63;ctx-lh-superiorparietal;ctx-lh-pericalcarine;244;0.255548
284;301;rh.inferiorparietal_13;rh.inferiorparietal_18;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;218;0.259428
204;313;rh.isthmuscingulate_6;rh.precuneus_6;15;20;ctx-rh-isthmuscingulate;ctx-rh-precuneus;230;0.198365
204;507;rh.isthmuscingulate_6;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;264;0.226227
165;172;rh.precentral_29;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;342;0.448837
165;178;rh.precentral_29;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;322;0.565666
771;826;lh.superiorparietal_13;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;296;0.389277
2;504;rh.lateralorbitofrontal_11;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;230;0.208817
808;1013;lh.inferiorparietal_21;Left-Hippocampus;60;81;ctx-lh-inferiorparietal;Left-Hippocampus;334;0.353077
808;994;lh.inferiorparietal_21;lh.insula_12;60;75;ctx-lh-inferiorparietal;ctx-lh-insula;265;0.285303
808;901;lh.inferiorparietal_21;lh.fusiform_11;60;66;ctx-lh-inferiorparietal;ctx-lh-fusiform;209;0.212458
808;965;lh.inferiorparietal_21;lh.superiortemporal_24;60;73;ctx-lh-inferiorparietal;ctx-lh-superiortemporal;231;0.447897
186;503;rh.caudalanteriorcingulate_4;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;346;0.453010
147;151;rh.precentral_26;rh.precentral_9;10;10;ctx-rh-precentral;ctx-rh-precentral;263;0.259807
147;504;rh.precentral_26;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;275;0.175171
147;503;rh.precentral_26;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;248;0.139231
147;159;rh.precentral_26;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;334;0.433777
228;504;rh.postcentral_21;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;256;0.216836
268;329;rh.superiorparietal_25;rh.precuneus_23;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;218;0.376116
268;327;rh.superiorparietal_25;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;226;0.356654
268;326;rh.superiorparietal_25;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;248;0.317207
345;355;rh.pericalcarine_2;rh.lateraloccipital_15;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;236;0.265691
345;357;rh.pericalcarine_2;rh.lateraloccipital_23;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;221;0.222864
596;601;lh.superiorfrontal_1;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;259;0.248868
596;604;lh.superiorfrontal_1;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;225;0.229578
223;504;rh.postcentral_29;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;329;0.365880
404;498;rh.fusiform_10;rh.insula_3;25;34;ctx-rh-fusiform;ctx-rh-insula;217;0.198525
516;1010;lh.lateralorbitofrontal_7;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;307;0.241836
282;344;rh.superiorparietal_3;rh.pericalcarine_7;18;22;ctx-rh-superiorparietal;ctx-rh-pericalcarine;260;0.287398
282;283;rh.superiorparietal_3;rh.superiorparietal_8;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;210;0.213250
669;1011;lh.precentral_15;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;222;0.131099
669;1010;lh.precentral_15;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;401;0.888297
669;731;lh.precentral_15;lh.postcentral_31;51;57;ctx-lh-precentral;ctx-lh-postcentral;237;0.258979
669;1009;lh.precentral_15;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;302;0.273828
121;127;rh.caudalmiddlefrontal_8;rh.caudalmiddlefrontal_11;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;271;0.586616
121;504;rh.caudalmiddlefrontal_8;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;293;0.285317
121;126;rh.caudalmiddlefrontal_8;rh.caudalmiddlefrontal_5;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;215;0.325109
121;503;rh.caudalmiddlefrontal_8;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;247;0.215558
344;349;rh.pericalcarine_7;rh.lateraloccipital_18;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;259;0.257563
344;357;rh.pericalcarine_7;rh.lateraloccipital_23;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;238;0.242650
487;494;rh.insula_13;rh.insula_10;34;34;ctx-rh-insula;ctx-rh-insula;286;0.136162
487;504;rh.insula_13;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;406;0.393933
494;504;rh.insula_10;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;370;0.259341
873;895;lh.lateraloccipital_16;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;241;0.230022
253;504;rh.supramarginal_5;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;264;0.127750
561;1010;lh.rostralmiddlefrontal_9;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;218;0.205850
561;566;lh.rostralmiddlefrontal_9;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;288;0.467731
561;1009;lh.rostralmiddlefrontal_9;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;227;0.243610
117;119;rh.superiorfrontal_31;rh.superiorfrontal_34;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;288;0.512728
117;120;rh.superiorfrontal_31;rh.superiorfrontal_26;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;352;0.487265
852;867;lh.pericalcarine_6;lh.lateraloccipital_18;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;288;0.380036
852;866;lh.pericalcarine_6;lh.lateraloccipital_3;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;346;0.416661
852;895;lh.pericalcarine_6;lh.fusiform_17;63;66;ctx-lh-pericalcarine;ctx-lh-fusiform;259;0.224758
63;504;rh.rostralmiddlefrontal_23;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;314;0.230719
63;73;rh.rostralmiddlefrontal_23;rh.rostralmiddlefrontal_3;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;213;0.136104
63;503;rh.rostralmiddlefrontal_23;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;256;0.227291
63;70;rh.rostralmiddlefrontal_23;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;227;0.200058
455;490;rh.bankssts_1;rh.insula_5;31;34;ctx-rh-bankssts;ctx-rh-insula;271;0.310788
455;467;rh.bankssts_1;rh.superiortemporal_21;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;253;0.152541
455;473;rh.bankssts_1;rh.superiortemporal_11;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;235;0.147485
455;507;rh.bankssts_1;Right-Hippocampus;31;40;ctx-rh-bankssts;Right-Hippocampus;369;0.578971
179;231;rh.paracentral_8;rh.postcentral_2;11;16;ctx-rh-paracentral;ctx-rh-postcentral;238;0.199079
179;258;rh.paracentral_8;rh.superiorparietal_10;11;18;ctx-rh-paracentral;ctx-rh-superiorparietal;330;0.355962
179;229;rh.paracentral_8;rh.postcentral_8;11;16;ctx-rh-paracentral;ctx-rh-postcentral;270;0.285367
179;250;rh.paracentral_8;rh.supramarginal_12;11;17;ctx-rh-paracentral;ctx-rh-supramarginal;221;0.139485
696;1009;lh.caudalanteriorcingulate_2;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;409;0.993913
713;836;lh.isthmuscingulate_3;lh.precuneus_9;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;265;0.220293
713;1013;lh.isthmuscingulate_3;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;313;0.255716
676;738;lh.precentral_23;lh.postcentral_10;51;57;ctx-lh-precentral;ctx-lh-postcentral;317;0.442058
938;959;lh.inferiortemporal_7;lh.bankssts_4;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;245;0.421815
505;505;Right-Pallidum;Right-Pallidum;38;38;Right-Pallidum;Right-Pallidum;362;0.303653
505;506;Right-Pallidum;Right-Accumbens-area;38;39;Right-Pallidum;Right-Accumbens-area;317;0.221485
505;507;Right-Pallidum;Right-Hippocampus;38;40;Right-Pallidum;Right-Hippocampus;397;0.682775
505;508;Right-Pallidum;Right-Amygdala;38;41;Right-Pallidum;Right-Amygdala;350;0.232859
837;1013;lh.precuneus_15;Left-Hippocampus;61;81;ctx-lh-precuneus;Left-Hippocampus;222;0.168842
837;867;lh.precuneus_15;lh.lateraloccipital_18;61;64;ctx-lh-precuneus;ctx-lh-lateraloccipital;220;0.271010
592;601;lh.superiorfrontal_24;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;292;0.274738
592;602;lh.superiorfrontal_24;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;217;0.201999
592;596;lh.superiorfrontal_24;lh.superiorfrontal_1;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;250;0.213050
592;594;lh.superiorfrontal_24;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;227;0.249468
304;385;rh.inferiorparietal_22;rh.lingual_6;19;24;ctx-rh-inferiorparietal;ctx-rh-lingual;221;0.266071
304;359;rh.inferiorparietal_22;rh.lateraloccipital_3;19;23;ctx-rh-inferiorparietal;ctx-rh-lateraloccipital;284;0.318015
